head	relation	tail
group:cause_group_0485	CAUSES_EFFECT	effect:9aa97b5a5cfa
group:cause_group_0485	CAUSES_EFFECT	effect:3ca94c964081
group:cause_group_0485	CAUSES_EFFECT	effect:268798c9667d
group:cause_group_0485	CAUSES_EFFECT	group:effect_regroup_0003
group:cause_group_0485	CAUSES_EFFECT	group:effect_regroup_0011
group:cause_group_0485	CAUSES_EFFECT	group:effect_regroup_0015
group:cause_group_0485	CAUSES_EFFECT	group:effect_regroup_0017
group:cause_group_0485	CAUSES_EFFECT	group:effect_regroup_0048
group:cause_group_0054	CAUSES	mode:361320883d41
group:cause_group_0054	CAUSES	mode:2a42ac0db640
group:cause_group_0054	CAUSES	mode:94d3c5451249
group:cause_group_0054	CAUSES	mode:495268e38da0
group:cause_group_0054	CAUSES	mode:9c5286392a75
group:cause_group_0054	CAUSES	mode:3b5ba865ef00
group:cause_group_0054	CAUSES	mode:7c334879dd2c
group:cause_group_0054	CAUSES	mode:2f2beffb889b
group:cause_group_0054	CAUSES	mode:bf7ebbfbd3be
group:cause_group_0054	CAUSES	mode:445904e8a03c
group:cause_group_0054	CAUSES	mode:5a0ae0e9787e
group:cause_group_0054	CAUSES	mode:3ddeca121b42
group:cause_group_0054	CAUSES	mode:a821455c1630
group:cause_group_0054	CAUSES	group:mode_group_0056
group:cause_group_0054	CAUSES	group:mode_regroup_0003
group:cause_group_0054	CAUSES_EFFECT	effect:d9d1e695f1ba
group:cause_group_0054	CAUSES_EFFECT	effect:7d104cde7f7b
group:cause_group_0054	CAUSES_EFFECT	effect:161d45fdf2a7
group:cause_group_0054	CAUSES_EFFECT	effect:aed37cd3df82
group:cause_group_0054	CAUSES_EFFECT	effect:e939b14d1c3a
group:cause_group_0054	CAUSES_EFFECT	effect:d4cf5c4c43a0
group:cause_group_0054	CAUSES_EFFECT	effect:69344d418980
group:cause_group_0054	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0054	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0054	CAUSES_EFFECT	group:effect_regroup_0020
group:cause_group_0415	CAUSES	mode:1be4a6c1fc68
group:cause_group_0415	CAUSES	mode:4b8b51b6d425
group:cause_group_0415	CAUSES	group:mode_group_0433
group:cause_group_0415	CAUSES	group:mode_regroup_0036
group:cause_group_0415	CAUSES_EFFECT	effect:72b2e6b63f3e
group:cause_group_0415	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0415	CAUSES_EFFECT	group:effect_group_0231
group:cause_group_0415	CAUSES_EFFECT	group:effect_group_0230
group:cause_group_0201	CAUSES	mode:3be05f22fda8
group:cause_group_0201	CAUSES	mode:3952289cbfa8
group:cause_group_0201	CAUSES	mode:88c3a2e6df61
group:cause_group_0201	CAUSES	mode:bdeeb8923b63
group:cause_group_0201	CAUSES	mode:f5555dd6da73
group:cause_group_0201	CAUSES_EFFECT	effect:436d365cb08a
group:cause_group_0201	CAUSES_EFFECT	effect:60d71c3afa5c
group:cause_group_0201	CAUSES_EFFECT	group:effect_group_0240
group:cause_group_0481	CAUSES	mode:6492bb3f9e0f
group:cause_group_0481	CAUSES	mode:c9c191686748
group:cause_group_0481	CAUSES	mode:1050e519f3ac
group:cause_group_0481	CAUSES	group:mode_group_0413
group:cause_group_0481	CAUSES_EFFECT	effect:5e022b5a8d4a
group:cause_group_0481	CAUSES_EFFECT	group:effect_group_0177
group:cause_group_0481	CAUSES_EFFECT	group:effect_regroup_0011
group:cause_group_0481	CAUSES_EFFECT	group:effect_regroup_0015
group:cause_group_0481	CAUSES_EFFECT	group:effect_regroup_0017
group:cause_group_0043	CAUSES	mode:d6494a23fcab
group:cause_group_0043	CAUSES	mode:2dd249bfb986
group:cause_group_0043	CAUSES	mode:02631ef20a04
group:cause_group_0043	CAUSES	group:mode_group_0039
group:cause_group_0043	CAUSES	group:mode_group_0200
group:cause_group_0043	CAUSES	group:mode_group_0272
group:cause_group_0043	CAUSES	group:mode_group_0271
group:cause_group_0043	CAUSES	group:mode_regroup_0032
group:cause_group_0043	CAUSES_EFFECT	effect:eca13056359f
group:cause_group_0043	CAUSES_EFFECT	effect:679a69349833
group:cause_group_0043	CAUSES_EFFECT	effect:21c5e17e5b12
group:cause_group_0043	CAUSES_EFFECT	group:effect_group_0032
group:cause_group_0043	CAUSES_EFFECT	group:effect_group_0018
group:cause_group_0043	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0043	CAUSES_EFFECT	group:effect_regroup_0040
group:cause_group_0105	CAUSES	group:mode_group_0094
group:cause_group_0105	CAUSES	group:mode_regroup_0012
group:cause_group_0105	CAUSES	group:mode_regroup_0014
group:cause_group_0105	CAUSES_EFFECT	effect:b9ae67245b7c
group:cause_group_0105	CAUSES_EFFECT	effect:8aafd1f1b0f9
group:cause_group_0105	CAUSES_EFFECT	group:effect_regroup_0011
group:cause_group_0062	CAUSES	mode:d85c4ef85d54
group:cause_group_0062	CAUSES	mode:69ccaec4e476
group:cause_group_0062	CAUSES	group:mode_group_0051
group:cause_group_0062	CAUSES_EFFECT	effect:61373bef8d18
group:cause_group_0062	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0148	CAUSES	mode:846cf6596a8a
group:cause_group_0148	CAUSES	mode:7e77fc685299
group:cause_group_0148	CAUSES	mode:9849547fa7eb
group:cause_group_0148	CAUSES	group:mode_group_0017
group:cause_group_0148	CAUSES	group:mode_group_0426
group:cause_group_0148	CAUSES_EFFECT	effect:d9efbe5e0430
group:cause_group_0148	CAUSES_EFFECT	effect:04a3f4df8457
group:cause_group_0148	CAUSES_EFFECT	group:effect_group_0269
group:cause_group_0148	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0148	CAUSES_EFFECT	group:effect_regroup_0041
group:cause_group_0320	CAUSES	mode:dc398ece0fc4
group:cause_group_0320	CAUSES	mode:4b32dbd8b9f2
group:cause_group_0320	CAUSES	mode:353633af21c7
group:cause_group_0320	CAUSES	mode:4a0c88033399
group:cause_group_0320	CAUSES	group:mode_group_0105
group:cause_group_0320	CAUSES	group:mode_group_0279
group:cause_group_0320	CAUSES_EFFECT	effect:de56002f5d3e
group:cause_group_0320	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0320	CAUSES_EFFECT	group:effect_group_0177
group:cause_group_0320	CAUSES_EFFECT	group:effect_group_0150
group:cause_group_0320	CAUSES_EFFECT	group:effect_regroup_0033
group:cause_group_0472	CAUSES	mode:4ab9eb624392
group:cause_group_0472	CAUSES	mode:31e70d337e30
group:cause_group_0472	CAUSES	group:mode_group_0403
group:cause_group_0472	CAUSES	group:mode_regroup_0021
group:cause_group_0472	CAUSES_EFFECT	group:effect_group_0177
group:cause_group_0472	CAUSES_EFFECT	group:effect_group_0172
group:cause_group_0472	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0472	CAUSES_EFFECT	group:effect_regroup_0015
group:cause_group_0472	CAUSES_EFFECT	group:effect_regroup_0051
group:cause_group_0067	CAUSES	mode:83d5bff47e52
group:cause_group_0067	CAUSES	mode:96905ce542da
group:cause_group_0067	CAUSES	group:mode_group_0056
group:cause_group_0067	CAUSES	group:mode_group_0200
group:cause_group_0067	CAUSES_EFFECT	effect:2dba37aa21c8
group:cause_group_0067	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0067	CAUSES_EFFECT	group:effect_group_0032
group:cause_group_0067	CAUSES_EFFECT	group:effect_group_0286
group:cause_group_0158	CAUSES	mode:dc028486ee65
group:cause_group_0158	CAUSES	group:mode_group_0015
group:cause_group_0158	CAUSES_EFFECT	effect:bc3af1deda29
group:cause_group_0158	CAUSES_EFFECT	effect:969cd8339b23
group:cause_group_0288	CAUSES	mode:4f1640e5564e
group:cause_group_0288	CAUSES	group:mode_group_0039
group:cause_group_0288	CAUSES	group:mode_regroup_0003
group:cause_group_0288	CAUSES_EFFECT	effect:1edeb9cf1cdc
group:cause_group_0288	CAUSES_EFFECT	group:effect_regroup_0040
group:cause_group_0473	CAUSES	mode:73307549f18f
group:cause_group_0473	CAUSES	group:mode_group_0201
group:cause_group_0473	CAUSES_EFFECT	group:effect_group_0056
group:cause_group_0473	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0473	CAUSES_EFFECT	group:effect_regroup_0015
group:cause_group_0061	CAUSES	mode:d85c4ef85d54
group:cause_group_0061	CAUSES	mode:69ccaec4e476
group:cause_group_0061	CAUSES	group:mode_group_0051
group:cause_group_0061	CAUSES_EFFECT	effect:61373bef8d18
group:cause_group_0061	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0063	CAUSES	mode:2c26b1d33752
group:cause_group_0063	CAUSES	mode:0e68ae5d95eb
group:cause_group_0063	CAUSES	group:mode_group_0053
group:cause_group_0063	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0063	CAUSES_EFFECT	group:effect_group_0177
group:cause_group_0063	CAUSES_EFFECT	group:effect_group_0034
group:cause_group_0104	CAUSES	group:mode_group_0094
group:cause_group_0104	CAUSES	group:mode_regroup_0035
group:cause_group_0104	CAUSES_EFFECT	effect:b9ae67245b7c
group:cause_group_0104	CAUSES_EFFECT	group:effect_group_0231
group:cause_group_0190	CAUSES	mode:846cf6596a8a
group:cause_group_0190	CAUSES_EFFECT	effect:7f2d88be267e
group:cause_group_0294	CAUSES	group:mode_group_0227
group:cause_group_0294	CAUSES	group:mode_group_0230
group:cause_group_0294	CAUSES	group:mode_regroup_0001
group:cause_group_0294	CAUSES_EFFECT	effect:2837af838030
group:cause_group_0294	CAUSES_EFFECT	effect:fcd5f4ed00d4
group:cause_group_0294	CAUSES_EFFECT	effect:a933f0c08013
group:cause_group_0294	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0323	CAUSES	mode:5a428d824af6
group:cause_group_0323	CAUSES	group:mode_group_0039
group:cause_group_0323	CAUSES	group:mode_group_0232
group:cause_group_0323	CAUSES	group:mode_group_0253
group:cause_group_0323	CAUSES_EFFECT	effect:bff2fce5ad73
group:cause_group_0323	CAUSES_EFFECT	effect:9a7436227ce4
group:cause_group_0323	CAUSES_EFFECT	group:effect_group_0172
group:cause_group_0386	CAUSES	mode:35f4023b3d02
group:cause_group_0386	CAUSES	mode:1aab588b8f06
group:cause_group_0386	CAUSES	group:mode_group_0200
group:cause_group_0386	CAUSES_EFFECT	effect:3bcaa4e2de36
group:cause_group_0402	CAUSES	mode:42865b2238bd
group:cause_group_0402	CAUSES	mode:432f3bc65f9e
group:cause_group_0402	CAUSES	mode:44d702012a82
group:cause_group_0402	CAUSES	mode:211d49416e71
group:cause_group_0402	CAUSES_EFFECT	effect:44d702012a82
group:cause_group_0402	CAUSES_EFFECT	effect:211d49416e71
group:cause_group_0402	CAUSES_EFFECT	effect:dbab7d71ca85
group:cause_group_0402	CAUSES_EFFECT	effect:432f3bc65f9e
group:cause_group_0437	CAUSES	mode:641a05dcc6cd
group:cause_group_0437	CAUSES	mode:d2e8e2a658c6
group:cause_group_0437	CAUSES	mode:4138d729847e
group:cause_group_0437	CAUSES	mode:41b0d7a8cfaa
group:cause_group_0437	CAUSES_EFFECT	effect:436d365cb08a
group:cause_group_0437	CAUSES_EFFECT	effect:f468d094b189
group:cause_group_0437	CAUSES_EFFECT	group:effect_group_0240
group:cause_group_0013	CAUSES	mode:d64bce0b0f15
group:cause_group_0013	CAUSES	mode:c5d58b1b7a31
group:cause_group_0013	CAUSES	group:mode_group_0451
group:cause_group_0013	CAUSES_EFFECT	effect:a2c451a7fa4e
group:cause_group_0013	CAUSES_EFFECT	effect:b8eb511ecf47
group:cause_group_0013	CAUSES_EFFECT	effect:f1a64bb26225
group:cause_group_0030	CAUSES	mode:f5021b9f6532
group:cause_group_0030	CAUSES	group:mode_group_0093
group:cause_group_0030	CAUSES_EFFECT	effect:91ccd57d848b
group:cause_group_0030	CAUSES_EFFECT	group:effect_group_0011
group:cause_group_0030	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0057	CAUSES	mode:a6d4e5315246
group:cause_group_0057	CAUSES	mode:4dfc84502e86
group:cause_group_0057	CAUSES_EFFECT	effect:4c711e799726
group:cause_group_0057	CAUSES_EFFECT	effect:e3c185cdab9c
group:cause_group_0081	CAUSES	mode:ad6bd5728383
group:cause_group_0081	CAUSES	mode:5dd348f232bf
group:cause_group_0081	CAUSES_EFFECT	effect:ce8bd8730323
group:cause_group_0081	CAUSES_EFFECT	effect:10a4a7029942
group:cause_group_0081	CAUSES_EFFECT	effect:630f7957789d
group:cause_group_0135	CAUSES	mode:846cf6596a8a
group:cause_group_0135	CAUSES	mode:3997814d34c1
group:cause_group_0135	CAUSES	group:mode_group_0039
group:cause_group_0135	CAUSES_EFFECT	effect:d11f0fd0e9af
group:cause_group_0135	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0138	CAUSES	mode:95753d85f4c9
group:cause_group_0138	CAUSES	mode:b968b5b488d6
group:cause_group_0138	CAUSES	group:mode_group_0105
group:cause_group_0138	CAUSES_EFFECT	effect:87c74ff895e0
group:cause_group_0138	CAUSES_EFFECT	group:effect_group_0172
group:cause_group_0279	CAUSES	group:mode_group_0056
group:cause_group_0279	CAUSES	group:mode_regroup_0024
group:cause_group_0279	CAUSES_EFFECT	group:effect_group_0150
group:cause_group_0279	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0329	CAUSES	mode:e254ab4242e5
group:cause_group_0329	CAUSES	group:mode_group_0105
group:cause_group_0329	CAUSES_EFFECT	effect:67464b942bc3
group:cause_group_0329	CAUSES_EFFECT	group:effect_group_0150
group:cause_group_0332	CAUSES	mode:5ba46ca80a91
group:cause_group_0332	CAUSES_EFFECT	effect:13cd05e21e8e
group:cause_group_0332	CAUSES_EFFECT	group:effect_group_0172
group:cause_group_0332	CAUSES_EFFECT	group:effect_group_0154
group:cause_group_0336	CAUSES	mode:353633af21c7
group:cause_group_0336	CAUSES	mode:c7baddfef5dc
group:cause_group_0336	CAUSES_EFFECT	effect:fe4f4c07d6fd
group:cause_group_0336	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0336	CAUSES_EFFECT	group:effect_group_0172
group:cause_group_0359	CAUSES	group:mode_group_0214
group:cause_group_0359	CAUSES_EFFECT	effect:932a6ec9975b
group:cause_group_0359	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0365	CAUSES	mode:d0795d78a891
group:cause_group_0365	CAUSES	group:mode_group_0271
group:cause_group_0365	CAUSES_EFFECT	group:effect_group_0032
group:cause_group_0375	CAUSES	mode:37c7fe25dc94
group:cause_group_0375	CAUSES	mode:da554cd9f683
group:cause_group_0375	CAUSES	group:mode_group_0323
group:cause_group_0375	CAUSES_EFFECT	effect:344469cf5911
group:cause_group_0375	CAUSES_EFFECT	effect:082f637b5f4c
group:cause_group_0375	CAUSES_EFFECT	effect:dc568a03b8e7
group:cause_group_0400	CAUSES	mode:28d5fbd82e09
group:cause_group_0400	CAUSES	mode:f877c5f74392
group:cause_group_0400	CAUSES	group:mode_regroup_0032
group:cause_group_0400	CAUSES_EFFECT	effect:32eeeb09c665
group:cause_group_0400	CAUSES_EFFECT	group:effect_group_0177
group:cause_group_0400	CAUSES_EFFECT	group:effect_group_0087
group:cause_group_0449	CAUSES	mode:c1bfed7c10f3
group:cause_group_0449	CAUSES	mode:c9794b94f2b4
group:cause_group_0449	CAUSES_EFFECT	effect:436d365cb08a
group:cause_group_0449	CAUSES_EFFECT	effect:60d71c3afa5c
group:cause_group_0634	CAUSES	group:mode_group_0442
group:cause_group_0634	CAUSES	group:mode_group_0478
group:cause_group_0634	CAUSES_EFFECT	effect:57e5929e3d53
group:cause_group_0634	CAUSES_EFFECT	effect:3a6cd9622b66
group:cause_group_0659	CAUSES	mode:e773aa799d0f
group:cause_group_0659	CAUSES	mode:6dda02a3b1e3
group:cause_group_0051	CAUSES	mode:6ba1bd94eadb
group:cause_group_0051	CAUSES_EFFECT	effect:a3f5ac82c42b
group:cause_group_0102	CAUSES	group:mode_group_0093
group:cause_group_0102	CAUSES	group:mode_group_0094
group:cause_group_0102	CAUSES_EFFECT	effect:b9ae67245b7c
group:cause_group_0122	CAUSES	mode:560ff3c5fbdd
group:cause_group_0122	CAUSES_EFFECT	effect:d3ed6b524f98
group:cause_group_0179	CAUSES	mode:f738a9e1de69
group:cause_group_0179	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0180	CAUSES	mode:f82a900125f3
group:cause_group_0180	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0218	CAUSES	mode:a8c91a0c4ed7
group:cause_group_0218	CAUSES	group:mode_group_0308
group:cause_group_0218	CAUSES_EFFECT	effect:fc02272ff27f
group:cause_group_0218	CAUSES_EFFECT	group:effect_group_0214
group:cause_group_0245	CAUSES	group:mode_group_0194
group:cause_group_0245	CAUSES_EFFECT	group:effect_group_0032
group:cause_group_0266	CAUSES	mode:36cce192de71
group:cause_group_0266	CAUSES_EFFECT	effect:1edeb9cf1cdc
group:cause_group_0278	CAUSES	group:mode_group_0101
group:cause_group_0278	CAUSES_EFFECT	group:effect_group_0003
group:cause_group_0278	CAUSES_EFFECT	group:effect_regroup_0007
group:cause_group_0301	CAUSES	mode:3ddb62c0520e
group:cause_group_0301	CAUSES	mode:bc7a9c9205ba
group:cause_group_0301	CAUSES_EFFECT	effect:e15d402f3abe
group:cause_group_0301	CAUSES_EFFECT	group:effect_group_0156
group:cause_group_0322	CAUSES	group:mode_group_0253
group:cause_group_0322	CAUSES_EFFECT	effect:f495e344ca3f
group:cause_group_0340	CAUSES	group:mode_group_0232
group:cause_group_0340	CAUSES	group:mode_group_0275
group:cause_group_0340	CAUSES_EFFECT	effect:9a7436227ce4
group:cause_group_0340	CAUSES_EFFECT	group:effect_regroup_0012
group:cause_group_0387	CAUSES	mode:fcd2af2eac4d
group:cause_group_0387	CAUSES	group:mode_group_0200
group:cause_group_0387	CAUSES_EFFECT	group:effect_regroup_0015
group:cause_group_0387	CAUSES_EFFECT	group:effect_regroup_0040
group:cause_group_0411	CAUSES	mode:6594de5e9595
group:cause_group_0411	CAUSES	mode:3982543fe477
group:cause_group_0411	CAUSES_EFFECT	effect:d513d3ef6134
group:cause_group_0411	CAUSES_EFFECT	effect:1d783f1bafd8
group:cause_group_0426	CAUSES	mode:07f9cc73a8a3
group:cause_group_0426	CAUSES	mode:637e4eb7a788
group:cause_group_0426	CAUSES_EFFECT	group:effect_regroup_0046
group:cause_group_0464	CAUSES	mode:c0d20ea01a42
group:cause_group_0464	CAUSES	mode:e9490663b598
group:cause_group_0464	CAUSES_EFFECT	group:effect_group_0015
group:cause_group_0464	CAUSES_EFFECT	group:effect_regroup_0002
group:cause_group_0493	CAUSES	mode:3e7df38bdca4
group:cause_group_0493	CAUSES	group:mode_group_0442
group:cause_group_0493	CAUSES_EFFECT	effect:e73fc14f340c
group:cause_group_0499	CAUSES	mode:72d5c42f3295
group:cause_group_0499	CAUSES_EFFECT	effect:2dba37aa21c8
group:cause_group_0501	CAUSES	mode:34f033c46a6c
group:cause_group_0501	CAUSES	group:mode_group_0434
group:cause_group_0501	CAUSES_EFFECT	group:effect_group_0286
group:cause_group_0502	CAUSES	mode:d5f7acd564ea
group:cause_group_0502	CAUSES	group:mode_group_0438
group:cause_group_0502	CAUSES_EFFECT	group:effect_group_0032
group:cause_group_0529	CAUSES	mode:47dbccd12f43
group:cause_group_0529	CAUSES	group:mode_group_0451
group:cause_group_0529	CAUSES_EFFECT	effect:f1a64bb26225
group:cause_group_0534	CAUSES	mode:5f9064082ac7
group:cause_group_0534	CAUSES	group:mode_group_0451
group:cause_group_0534	CAUSES_EFFECT	effect:6b73be7431fa
group:cause_group_0534	CAUSES_EFFECT	effect:bd405c917f98
group:cause_group_0584	CAUSES	mode:7e14c16032ce
group:cause_group_0584	CAUSES	mode:11a38f6214c5
group:cause_group_0584	CAUSES_EFFECT	effect:78a95435602c
group:cause_group_0585	CAUSES	mode:7e14c16032ce
group:cause_group_0585	CAUSES	mode:11a38f6214c5
group:cause_group_0585	CAUSES_EFFECT	effect:78a95435602c
group:cause_group_0646	CAUSES	mode:05d8615560a5
group:cause_group_0646	CAUSES	mode:df6fdf45a9c3
group:cause_group_0653	CAUSES	mode:2fe9f9cd9365
group:cause_group_0653	CAUSES_EFFECT	effect:059fe058a3c2
group:cause_group_0820	CAUSES	mode:73e2693ed2ea
group:cause_group_0820	CAUSES_EFFECT	effect:c818d02ae615
group:cause_regroup_0001	CAUSES	mode:b58d79e47e69
group:cause_regroup_0001	CAUSES_EFFECT	effect:5ec0a660a34e
group:cause_regroup_0001	CAUSES_EFFECT	effect:74db67ecbf05
group:cause_regroup_0003	CAUSES	mode:19c649be8fdb
group:cause_regroup_0003	CAUSES	group:mode_group_0049
group:cause_regroup_0003	CAUSES_EFFECT	effect:ff737685d237
group:cause_regroup_0003	CAUSES_EFFECT	effect:b0906c2f3eb3
group:cause_regroup_0004	CAUSES	group:mode_group_0056
group:cause_regroup_0004	CAUSES_EFFECT	group:effect_group_0003
group:cause_regroup_0005	CAUSES	mode:3d21e9c32f85
group:cause_regroup_0005	CAUSES	mode:62bd3205848e
group:cause_regroup_0005	CAUSES	group:mode_group_0056
group:cause_regroup_0005	CAUSES	group:mode_group_0200
group:cause_regroup_0005	CAUSES_EFFECT	effect:69344d418980
group:cause_regroup_0005	CAUSES_EFFECT	group:effect_group_0003
group:cause_regroup_0005	CAUSES_EFFECT	group:effect_group_0032
group:cause_regroup_0005	CAUSES_EFFECT	group:effect_regroup_0031
group:cause_regroup_0006	CAUSES	mode:07de4e19593a
group:cause_regroup_0006	CAUSES	group:mode_regroup_0007
group:cause_regroup_0006	CAUSES_EFFECT	group:effect_group_0032
group:cause_regroup_0006	CAUSES_EFFECT	group:effect_regroup_0011
group:cause_regroup_0014	CAUSES	mode:e87a2272339c
group:cause_regroup_0014	CAUSES	group:mode_group_0015
group:cause_regroup_0014	CAUSES_EFFECT	group:effect_regroup_0022
group:cause_regroup_0014	CAUSES_EFFECT	group:effect_regroup_0031
group:cause_regroup_0015	CAUSES	group:mode_group_0049
group:cause_regroup_0015	CAUSES_EFFECT	effect:ff737685d237
group:cause_regroup_0015	CAUSES_EFFECT	effect:4c711e799726
group:cause_regroup_0017	CAUSES	mode:74709264ab81
group:cause_regroup_0017	CAUSES	group:mode_regroup_0023
group:cause_regroup_0017	CAUSES_EFFECT	group:effect_group_0003
group:cause_regroup_0017	CAUSES_EFFECT	group:effect_regroup_0007
group:cause_regroup_0018	CAUSES	mode:867c32ba5ee6
group:cause_regroup_0018	CAUSES	group:mode_group_0230
group:cause_regroup_0018	CAUSES_EFFECT	effect:bf44bf9b8698
group:cause_regroup_0018	CAUSES_EFFECT	group:effect_group_0151
group:cause_regroup_0024	CAUSES	mode:5ae2f0fb4b17
group:cause_regroup_0024	CAUSES	mode:b9c03861e6a5
group:cause_regroup_0024	CAUSES_EFFECT	effect:d6de02a6d41d
group:cause_regroup_0024	CAUSES_EFFECT	effect:1bfb6c752947
group:cause_regroup_0024	CAUSES_EFFECT	group:effect_regroup_0012
group:cause_regroup_0026	CAUSES	mode:109dcf7cb724
group:cause_regroup_0026	CAUSES	mode:83d5bff47e52
group:cause_regroup_0026	CAUSES	mode:9f8305720c0a
group:cause_regroup_0026	CAUSES_EFFECT	effect:ef9e2dbde741
group:cause_regroup_0026	CAUSES_EFFECT	effect:2dba37aa21c8
group:cause_regroup_0026	CAUSES_EFFECT	effect:67637e118afc
group:cause_regroup_0030	CAUSES	mode:f91665ada800
group:cause_regroup_0030	CAUSES	group:mode_regroup_0035
